uri,title,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres,followers_0,followers_1,followers_2,followers_3,followers_4,followers_5,followers_6
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),81,100,0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,219760,4,1,1,0,0,0,0,0,47362363,0
6AuTg5HcKndQ4baqOSBE2I,MALA,68,84,0.719,0.825,5,-3.627,0,0.0424,0.689,0,0.103,0.789,100.006,206550,4,2,2,6646466,0,0,0,0,0,19898521
6BDhUgbesY1F7Dp0CeELqA,"Y, ¿Si Fuera Ella? - + Es +",1,70.47058824,0.459,0.536,5,-5.76,1,0.0304,0.34,0,0.209,0.203,75.999,250000,4,17,2,0,0,0,0,1891442,22871023,0
6BNMAb82xLiPv1ZngMQOBK,Iside (feat. Luchè),54,69.5,0.714,0.795,11,-6.956,0,0.293,0.125,0,0.146,0.668,84.965,152733,4,2,1,0,0,712487,0,0,0,0
6BPKQ6mL08zl3KvPeqJ65Q,iPhone & Motorola RMX (feat. Boro Boro),47,47.25,0.783,0.408,5,-12.861,0,0.617,0.168,0,0.112,0.742,150.085,294400,4,4,2,1840,0,262300,0,0,0,0
6BVjuQGyLXDrGbdJMlCoLD,roma milano.,52,52,0.525,0.745,11,-5.321,0,0.0418,0.323,0,0.132,0.222,102.885,160076,4,1,1,0,0,89666,0,0,0,0
6BWss9k0eYlgBmU2UUVZt4,Più Lei Che Noi (feat. Rkomi),54,70.33333333,0.475,0.795,11,-5.044,0,0.282,0.00691,0,0.145,0.34,80.736,183704,4,3,1,0,0,1374030,0,0,0,0
6BeOJPXMstvXolxKbL09kR,My Universe - SUGA's Remix,74,89,0.558,0.832,4,-5.904,1,0.0435,0.00119,0,0.0637,0.5,107.043,188234,4,3,2,43535091,33384131,0,0,0,0,0
6BfUQLZUufrF08faHfiwSl,M,57,50,0.314,0.482,0,-12.015,1,0.0358,0.106,1.15E-05,0.281,0.394,80.833,275333,4,1,1,267698,0,0,0,0,0,0
6Bjtr3tPdto5nyuLYf61sN,Cold Water (feat. Justin Bieber & MØ),73,83.66666667,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352,4,3,2,0,0,0,6254721,0,54848934,0
6Bmf9lC2eyOt580R5gxj0I,F,0,4,0.124,0.627,6,-28.565,0,0.0525,0.702,0.977,0.667,1.00E-05,88.248,60029,4,1,1,27,0,0,0,0,0,0
6C7oJFOk0WX01wH1KMebaY,"Amore che vieni, amore che vai",50,63,0.398,0.362,8,-10.892,0,0.0294,0.773,0.0128,0.155,0.509,98.87,168173,3,1,1,0,0,0,0,869530,0,0
6CDzDgIUqeDY5g8ujExx2f,Heat Waves,90,87,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,238805,4,1,1,0,0,0,0,0,2298318,0
6CKoWCWAqEVWVjpeoJXyNH,Shape Of My Heart,76,77,0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227,4,1,1,0,2475799,0,0,0,0,0
6CMe1fbUExwx1iAuqMA5gF,L'importante,51,63,0.691,0.711,4,-6.506,0,0.224,0.144,0,0.111,0.19,102.594,216408,4,1,1,0,0,291336,0,0,0,0
6CdrapAFpfJcSznmVsnQDH,Into It,0,83,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41E-05,0.129,0.291,130.053,196767,4,1,1,0,0,0,0,0,2225741,0
6ChsRiZ5S1tDhMal9GAPna,Solo cose belle,52,44,0.673,0.845,5,-3.471,1,0.115,0.122,0,0.25,0.566,107.951,164651,4,1,1,0,0,0,0,12083,0,0
6CiB4YlbfoFZku2tRzSdRO,Cella 1,55,71,0.802,0.415,0,-8.219,1,0.195,0.0844,0.00908,0.066,0.258,89.984,154000,4,1,1,0,0,201528,0,0,0,0
6CuWMcgY57r7qjYEIgosYt,La Pioggia Alla Domenica,54,69,0.555,0.925,7,-4.306,1,0.0546,0.0171,0,0.138,0.287,156.049,218947,4,1,1,0,0,0,0,2530903,0,0
6D2TCm4nf5nxAcdGJ7w3QP,Qué Más Pues?,81,90,0.903,0.817,8,-3.972,1,0.095,0.0272,0.000311,0.242,0.732,102.014,217360,4,2,2,0,0,0,0,0,1771221,31610457
6D2tOVX5MMl8jNVkwsFaWg,Let's Get It Started,71,86,0.831,0.76,6,-4.184,1,0.0807,0.167,0,0.0871,0.865,113.969,146813,4,1,1,0,0,0,0,5076272,0,0
6D3t4w54PgLNGQ48R7th7R,LIFE AFTER SALEM,68,91,0.392,0.579,0,-5.284,0,0.0354,0.0141,4.87E-05,0.101,0.253,143.664,210682,4,1,1,0,0,8603782,0,0,0,0
6D5UZLg2BliigeAmTgpESj,SOGNI LUCIDI ⊰⊱ (con CARL BRAVE & ROSA CHEMICAL),50,64.66666667,0.727,0.705,2,-6.235,0,0.047,0.0313,1.09E-05,0.155,0.672,109.027,186979,4,3,1,0,0,664291,0,0,0,0
6DAq883B9cip8V5RXC5rKU,"Non Dormo Mai (feat. Luchè, Tedua & Generic Animal)",53,64,0.753,0.661,10,-7.181,0,0.136,0.243,7.12E-06,0.138,0.283,129.972,229077,4,5,2,0,0,1268368,0,93182,0,0
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,79,96,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916,271800,4,1,1,0,0,0,0,0,32617041,0
6DGRzK3n3XAAsBTN99ruvw,Defcon1,63,72,0.767,0.709,1,-7.123,1,0.346,0.0506,2.90E-06,0.119,0.357,77.96,103825,4,1,1,0,0,1124263,0,0,0,0
6DGl9TtxYTpMFrmZa1mwEz,Centro (feat. Coez),59,72.5,0.57,0.715,9,-5.973,0,0.113,0.291,0,0.358,0.296,117.239,184305,4,2,1,0,0,1770059,0,0,0,0
6DQeNYWn9lbwxeYAXzu7IE,Rapina (feat. Neima Ezza),60,67,0.393,0.637,0,-7.648,1,0.351,0.143,0,0.465,0.421,77.653,274458,3,2,1,0,0,201528,0,0,0,0
6DUBKUA9vyF8UxN0VT8bJs,Uramaki,46,66,0.446,0.822,0,-5.734,1,0.118,0.000759,0,0.3,0.458,173.978,176640,4,1,1,0,0,0,0,911899,0,0
6DW6aDnyAJW38E54i80m3q,La vita è adesso,53,60,0.684,0.415,0,-14.768,1,0.0343,0.293,0,0.087,0.392,122.193,325360,4,1,1,0,0,0,0,679198,0,0
6DZ0ut4MATfUe4YMsNOPHy,Rockin' Around the Christmas Tree,74,83,0.682,0.641,8,-8.904,1,0.0384,0.564,0,0.224,0.824,141.003,126146,4,1,1,0,245897,0,0,0,0,0
6DZvh9AUPUMCYFbdEyhVt2,Don't Start Now - Purple Disco Machine Remix,3,85,0.768,0.751,11,-6.185,0,0.0509,0.0459,2.82E-06,0.351,0.809,123.978,216774,4,2,2,324503,0,0,0,0,31002076,0
6DdC4I8ENm7zHH9Jy9pFg4,VACAXIONES,80,84,0.567,0.686,6,-5.096,1,0.119,0.147,0,0.118,0.427,92.416,186693,4,1,1,0,0,0,0,0,883701,0
6DhRYmgbtdXQlJ638xaHGt,Sabato,50,66,0.688,0.769,9,-6.318,0,0.0436,0.0241,0,0.0992,0.51,129.022,246933,4,1,1,0,0,0,0,2074571,0,0
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),89,81,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604,4,4,2,0,0,0,976958,0,2509266,0
6E90gq0KO6FYZVOXx8kCcC,Astronaut In The Ocean,78,77,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,132780,4,1,1,0,0,513352,0,0,0,0
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),80,90,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,200221,4,2,1,0,0,59845429,0,0,0,0
6EM7JApNrP4fftMlDsOAZG,White Christmas (with Shania Twain),78,84.5,0.628,0.484,10,-7.588,1,0.0319,0.469,1.23E-05,0.126,0.642,63.476,216627,4,2,2,0,4944547,0,0,0,2407466,0
6EPqH3otK4WiDBnupuc8F3,Attention,0,82,0.776,0.613,3,-4.586,0,0.0535,0.109,2.09E-05,0.134,0.798,100.006,208787,4,1,1,0,0,0,0,0,14837250,0
6EQR7Y5vVZFiPD0RUECIDv,A Un Paso De La Luna - Remix,73,75.66666667,0.791,0.915,10,-2.48,1,0.0809,0.0622,0,0.244,0.732,121.948,194262,4,3,2,0,0,1249093,0,0,6701545,0
6EZhaDhtf7eovJYtbArBPX,Take You Dancing,3,86,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4,1,1,0,0,0,0,0,10542848,0
6Ea3XWTZ3mQTJx5gFtmqpx,F,2,45,0.669,0.82,0,-6.751,1,0.0735,0.189,0.863,0.11,0.359,130.048,230800,4,1,1,0,0,0,0,0,71215,0
6EfBMJQwe2xLgldra6DaYp,YAYA,61,77,0.672,0.733,11,-5.377,1,0.0566,0.00289,0,0.199,0.354,105.043,149857,4,1,1,6646466,0,0,0,0,0,0
6ElWuGFrYbsf2mdHWUoGCk,Sempre In Due,65,56,0.596,0.758,9,-7.049,0,0.0802,0.0835,0,0.147,0.551,77.474,190452,4,1,1,0,0,492780,0,0,0,0
6EnXxXUujKUHnMGzwDEvyp,Fino a farci scomparire,54,52,0.505,0.719,1,-5.541,1,0.0375,0.0488,0,0.0804,0.333,78.52,224987,4,1,1,0,0,0,0,126152,0,0
6EtKlIQmGPB9SX8UjDJG5s,Formula,84,81,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4,1,1,0,0,0,0,0,1776246,0
6F2r4HgpJnvKDmkN6JEN6J,As I Am (feat. Khalid),73,94,0.595,0.543,11,-8.149,1,0.038,0.127,0,0.0975,0.109,99.928,174406,4,2,1,0,0,0,0,0,54848934,0
6F3gAP0hobvFKHlZ4dEk3G,"Ich ruf zu dir, Herr Jesu Christ, BWV 639",8,57,0.0701,0.0521,5,-25.02,0,0.0372,0.957,0.986,0.0947,0.151,74.437,117000,4,3,1,3482906,0,0,0,0,0,0
6F4aPwKorpMlwcOMEFBELp,Niente Di Nuovo,60,72,0.798,0.524,10,-8.311,0,0.398,0.298,0,0.123,0.487,106.974,156284,4,1,1,0,0,1124263,0,0,0,0
6F80lvWIPIyfoRnw1CldBb,"Violin Concerto No. 3 in G Major, K. 216: III. Rondeau (Allegro)",0,36.75,0.474,0.0819,7,-19.266,1,0.0434,0.975,0.744,0.195,0.415,125.233,383760,3,4,1,4391069,0,0,0,0,0,0
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,79,100,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720,4,1,1,0,0,0,0,0,47362363,0
6FCWM1nmcM5fEPgS2EUAtB,CRIMINALE,64,77,0.709,0.782,7,-5.24,1,0.0948,0.00381,0.000492,0.152,0.681,160.019,158528,4,1,1,0,0,2134380,0,0,0,0
6FE2iI43OZnszFLuLtvvmg,Classic,86,73,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4,1,1,0,0,0,0,0,949454,0
6FFNJlTQi8jES7vCifLil8,Es ist für uns eine Zeit angekommen,0,38,0.219,0.00804,5,-30.274,1,0.0431,0.993,0.911,0.093,0.217,205.227,133347,4,2,1,41657,0,0,0,0,0,0
6FLwmdmW77N1Pxb1aWsZmO,Only Time,73,76,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4,1,1,1652266,0,0,0,0,0,0
6FM7prTIgZCPVNAIfIaERA,Soñando Contigo - Kiko's Rework Of Yotam Avni Remix Edit,48,43.33333333,0.872,0.441,9,-9.795,1,0.0824,0.142,0.0998,0.0868,0.369,125.01,271907,4,3,2,241157,0,0,0,0,7029,0
6FNsCSmNgBqx6VTJQghVlb,LEGGERI LEGGERI,57,73,0.477,0.822,0,-4.723,1,0.293,0.0658,0,0.383,0.53,79.75,205687,4,1,1,0,0,0,0,1719801,0,0
6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B) - Cardi B Version,74,87.5,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,2,2,0,34527078,0,0,0,18852369,0
6FWkfBaqMneWZCeVnEzln4,Gravità,52,67,0.428,0.557,4,-6.499,1,0.298,0.0639,0,0.156,0.297,82.331,215384,4,1,1,0,0,435006,0,0,0,0
6FfLg6FFqhCsrFOaHIGkg0,Honeypie,78,67,0.74,0.688,5,-4.361,0,0.0916,0.061,0,0.138,0.935,115.035,135581,4,1,1,0,0,0,0,0,176561,0
6Fl9MoM9BDk6vwbHqBBZeK,Ay-Oh - Live Aid,63,90,0.215,0.87,2,-10.92,1,0.351,0.881,0.112,0.976,0.462,144.877,41455,3,1,1,0,38849077,0,0,0,0,0
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",77,89.5,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24E-06,0.372,0.699,90.988,192745,4,4,3,1446338,0,0,0,0,54848934,31610457
6Fxj1ILVJWrxVvWF8Urp14,"Christ, unser Herr, zum Jordan kam, alio modo, BWV 685",16,56.5,0.286,0.0519,9,-22.79,0,0.0337,0.986,0.928,0.0893,0.359,74.868,74267,4,2,1,3482906,0,0,0,0,0,0
6FyRXC8tJUh863JCkyWqtk,Adan y Eva,75,80,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4,1,1,0,0,0,0,0,0,14410976
6G3t9WroSJiK5S66umOfIA,Weekend,65,61.5,0.761,0.939,11,-3.34,0,0.0729,0.0594,0.00158,0.0843,0.88,119.981,170022,4,2,2,2050,0,0,0,0,8405,0
6G5vNAlLT268YWSB0ZVI6J,Non abbiam bisogno di parole,53,45,0.428,0.609,9,-10.231,0,0.0313,0.167,0,0.0822,0.378,84.793,256800,4,1,1,0,0,0,0,30712,0,0
6GCVyDHIyoLjK0i7HiQUcO,Leave the Door Open,0,88.33333333,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096,4,3,2,2064666,0,0,0,0,36749529,0
6GLmGfALwjzCaOiHwgfU7g,Ti dedico il silenzio,62,72,0.661,0.443,8,-9.303,1,0.0688,0.175,0,0.177,0.147,80,234250,4,1,1,0,0,0,0,2572169,0,0
6GTCOWvhjvdk4pwlfrSjNO,Ne è valsa la pena (feat. Ghali),58,72,0.593,0.654,5,-4.509,0,0.218,0.115,0,0.231,0.405,120.388,234600,5,2,1,0,0,3100308,0,0,0,0
6Gbc24EJdvZgpY0b5pNxhA,Tu,61,61,0.663,0.608,4,-11.759,1,0.028,0.549,5.29E-05,0.335,0.824,102.193,251413,4,1,1,0,0,0,0,246675,0,0
6Gfc34EZrqjbO6si4QqQQP,No Bad Vibes (feat. Guesan),52,55.75,0.698,0.587,6,-10.631,1,0.0628,0.457,0.000842,0.108,0.273,121.997,243197,4,4,2,9314,0,104179,0,0,0,0
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),83,92,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4,2,1,21538862,0,0,0,0,0,0
6GqbjGT2Phm490iW8xPqcF,La Triste Storia Dei Ragazzi Di Provincia,58,58.5,0.688,0.741,6,-5.582,1,0.131,0.0102,0,0.168,0.61,123.013,202683,4,2,1,0,0,0,0,274606,0,0
6GsD646HrIDJJpzoY9T1Rt,Unfollow,81,87.33333333,0.818,0.648,2,-3.847,0,0.131,0.0166,1.01E-05,0.177,0.713,92.019,196727,4,3,1,0,0,0,0,0,0,5102661
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,75,75,0.404,0.72,10,-9.18,0,0.0623,5.59E-05,0.836,0.0466,0.475,121.864,258467,4,1,1,0,3676971,0,0,0,0,0
6GyDY0yE47rfk8pcuKhioh,Make It Wit Chu,66,72,0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.977,290493,4,1,1,0,2872038,0,0,0,0,0
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,78,73,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.40E-06,0.0658,0.272,105.013,243960,4,1,1,0,0,0,0,0,1994972,0
6Gzvzrq3BQCKYnqIrSRwet,Faraway,55,77,0.577,0.857,4,-6.156,0,0.237,0.221,0.000179,0.0655,0.487,140.003,199600,4,1,1,0,0,2134380,0,0,0,0
6H1CwbO3sPceS7WWKGt45b,Our Song - Just Kiddin Remix,0,74.33333333,0.656,0.92,11,-5.135,0,0.0422,0.051,0.000353,0.102,0.946,118.942,156093,4,3,2,0,0,0,8905830,0,8078110,0
6HDdOPc6FWpMfjC8ebzdRC,Snitch E Impicci (con FSK SATELLITE),49,58,0.89,0.555,1,-5.632,1,0.125,0.0631,0,0.111,0.265,126.032,202381,4,2,1,0,0,508464,0,0,0,0
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,75,77,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880,4,1,1,0,5449948,0,0,0,0,0
6HTJgY7iWWlVLSDHsfHePf,Jefe,85,87,0.648,0.599,7,-8.611,0,0.0799,0.474,6.81E-06,0.121,0.213,120.985,177705,4,1,1,0,0,5376715,0,0,0,0
6HTVZeVQ9J6Uiq6tHESxU9,"Welcome Home, Son",73,63,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,287634,3,1,1,0,360607,0,0,0,0,0
6HU2kqULaovgvAWLLLbx2X,K,29,66.5,0.492,0.635,1,-6.779,0,0.371,0.265,0,0.122,0.177,174.148,280720,4,2,2,0,0,1703523,0,0,97093,0
6HU7h9RYOaPRFeh0R3UeAr,deja vu,90,92,0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,215507,4,1,1,0,0,0,0,0,12088661,0
6HVRRlc2sBlkcKEkhlsp86,STUPIDO,72,69.5,0.404,0.529,11,-8.885,0,0.364,0.708,2.19E-05,0.219,0.36,86.711,187431,4,2,2,77234,0,342441,0,0,0,0
6HYm04mKq02OtLMf6sGEFR,Caruso,60,63,0.413,0.142,9,-15.019,0,0.0419,0.759,3.19E-06,0.142,0.164,123.487,313000,4,1,1,0,0,0,0,811801,0,0
6HZILIRieu8S0iqY8kIKhj,DNA.,80,90,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,185947,4,1,1,0,0,18990071,0,0,0,0
6HasHRGSaadHpULlvGKRIy,VLLBLVCK (feat. Jack The Smoker & Izi),35,62,0.828,0.818,10,-5.884,0,0.288,0.0169,4.28E-06,0.0794,0.285,116.018,313573,4,3,1,0,0,873064,0,0,0,0
6He0QxDkF7LMLAyfHL7kHQ,Namasté (feat. Rkomi),52,68.33333333,0.584,0.64,5,-7.434,1,0.0514,0.664,0.000506,0.371,0.536,79.976,233040,4,3,1,0,0,991118,0,0,0,0
6HeCk6yewXH7WO4D93eub9,Ruthless (Nice Guys Always Finish Last),76,62,0.724,0.269,5,-15.465,1,0.0456,0.388,0,0.0808,0.866,86.042,233023,4,1,1,0,0,0,0,0,98855,0
6Hfu9sc7jvv6coyy2LlzBF,Hurricane,84,95,0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,243187,4,1,1,16004182,0,0,0,0,0,0
6Hj9jySrnFppAI0sEMCZpJ,Robbery,86,97,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051,5,1,1,21538862,0,0,0,0,0,0
6Hk8KKWXKj2zfqlD363QP6,Uno di questi giorni,46,62,0.598,0.856,1,-4.579,1,0.0438,0.0973,0,0.418,0.442,115.987,174713,4,1,1,0,0,0,0,427925,0,0
6HppxkBehKYGzBjZNPTQ4H,Apollo 13 (feat. Vegas Jones),53,62.5,0.739,0.848,6,-6.126,0,0.0617,0.252,0,0.0984,0.334,146.02,223275,4,2,1,0,0,856411,0,0,0,0
6I76SunrjdVILYq3C8G94b,KALF,43,35,0.878,0.385,6,-12.789,0,0.0889,8.40E-05,0.776,0.123,0.698,125.001,124134,4,1,1,2,0,0,0,0,0,0
6IAVxNFi1W88UhDeyvOsdo,Fat Bottomed Girls - 2011 Remaster,69,90,0.332,0.683,2,-7.679,1,0.0491,0.0322,6.51E-06,0.342,0.419,88.522,255600,4,1,1,0,38849077,0,0,0,0,0
6IJmYSwqpqnjahBYcv1CWe,Le mie note (feat. Ernia),55,63,0.58,0.694,3,-7.124,1,0.558,0.205,0,0.104,0.541,175.614,155455,4,3,2,5119,0,629141,0,0,0,0
6IPNp9PfaEqrzotY47TIWy,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",86,86.25,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600,4,4,2,1893273,0,0,0,0,30673405,0
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,77,93,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840,4,1,1,0,0,0,0,0,54730757,0
6ITdgxrJqxR8hiZx5cmpoI,I,27,36,0.0764,0.98,0,-3.16,1,0.0804,0.0995,0.782,0.413,0.0295,173.186,356467,3,1,1,0,89835,0,0,0,0,0
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,81,78,0.495,0.856,0,-5.123,0,0.0311,0.000219,0,0.103,0.609,158.024,154667,4,1,1,0,0,0,0,0,3254410,0
6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,64,70,0.677,0.433,8,-8.518,1,0.037,0.545,0,0.105,0.498,134.006,304664,4,1,1,0,0,1056193,0,0,0,0
6IdiuMw1FSAvU3e6bgWQVX,È sempre bello,63,73,0.692,0.63,8,-6.792,1,0.164,0.0732,0,0.0865,0.499,110.919,203872,5,1,1,0,0,1770059,0,0,0,0
6Ig2lbDtklua98SNnVz4ye,E chiammalo,52,55,0.561,0.702,11,-8.061,1,0.122,0.176,0,0.0502,0.457,107.973,202827,4,1,1,84722,0,0,0,0,0,0
6IwKcFdiRQZOWeYNhUiWIv,No One,81,82,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,253813,4,1,1,0,0,0,0,0,9346780,0
6J1R5wtPXiHiwiPstOSI56,Que Va,69,74.5,0.766,0.827,0,-3.332,1,0.0538,0.148,0,0.0518,0.831,91.03,238160,4,2,2,143054,0,0,0,0,30673405,0
6JK7JJydE7iAovHB7sZwao,Zanobi,56,45,0.784,0.878,7,-5.938,1,0.144,0.11,0.916,0.707,0.261,128.079,159375,4,1,1,4863,0,0,0,0,0,0
6JPEGmxZ9pTBNDCyf4PMbf,64 BARRE DI PAURA,64,65,0.817,0.718,8,-3.913,1,0.209,0.231,0,0.067,0.294,135.186,131778,4,2,2,104,0,1518528,0,0,0,0
6JWddKPdqvDc2WkPEi9grC,Have A Nice Day,66,68,0.508,0.826,1,-4.088,0,0.0405,0.018,0,0.28,0.404,120.854,205067,4,1,1,0,1234816,0,0,0,0,0
6JXlccLNpK7F2XFwHuMy23,Per due che come noi,58,57,0.457,0.49,0,-6.81,1,0.0348,0.634,1.90E-06,0.118,0.356,137.713,230747,4,1,1,0,0,0,0,263127,0,0
6JjPBQfI2Y8nIjnm65X6Pw,X (feat. Maluma & Ozuna) - Remix,70,90.5,0.663,0.696,9,-4.957,0,0.103,0.0561,3.77E-05,0.0778,0.738,180.113,235747,4,4,2,0,0,0,0,0,30673405,31610457
6Jn9qoprkuSfsRW7tTRkOV,Lake Washington Boulevard,59,73,0.708,0.745,7,-3.249,1,0.0367,0.234,0,0.0654,0.808,110.003,228467,4,1,1,0,0,0,0,655002,0,0
6Jnw0PX5SYq3WHQWzoJiHQ,G,10,67,0.589,0.811,0,-6.712,1,0.144,0.0622,3.45E-06,0.55,0.0905,160.009,216790,4,1,1,0,0,751346,0,0,0,0
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,86,82,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,1,1,0,0,0,0,0,5310988,0
6KB7YPP6RRlFlxnIvgRiam,Everywhere - 2018 Remaster,0,83,0.74,0.465,4,-10.85,1,0.0325,0.253,0.0107,0.0927,0.682,114.957,223253,4,1,1,0,7633639,0,0,0,0,0
6KF78W66DcQ9m5YqR0r5Ig,BIMBI PER STRADA (CHILDREN),60,68,0.642,0.806,5,-5.451,0,0.176,0.0206,0,0.11,0.562,134.002,200821,4,2,2,0,0,0,0,1719801,147685,0
6KJxdi9h6Y7TCSokZfvom6,POVERO CUORE (feat. Brunori Sas),55,52.5,0.413,0.48,2,-7.209,1,0.0459,0.533,0,0.118,0.314,177.543,197191,3,2,1,0,0,0,0,263127,0,0
6KLfpn73aQeB7R0kzfS4wm,Fast (Motion),0,82,0.882,0.839,4,-3.193,1,0.082,0.156,0,0.132,0.71,117.032,170653,4,1,1,0,0,0,0,0,1445660,0
6KLjClrXcuXiX4PWGHtmDk,Tuttecose (feat. Mara Sattei),68,66,0.661,0.64,0,-4.52,1,0.0479,0.198,0,0.125,0.659,83.027,197957,4,2,2,0,0,79263,0,572724,0,0
6KMEyQdcWweF52TvtRtiZG,"The Art Of Fugue, BWV 1080 - Version For String Quartet: Contrapunctus 12b",8,64.5,0.534,0.186,2,-22.746,0,0.0446,0.981,0.84,0.116,0.734,97.052,113400,3,2,1,3482906,0,0,0,0,0,0
6KMZOTf4Mz5IfZQjQ7TxKR,"String Quintet No. 3 in C Major, K. 515: II. Andante",0,41.33333333,0.156,0.141,0,-18.491,1,0.0492,0.958,0.681,0.164,0.107,182.549,505360,4,3,1,4391069,0,0,0,0,0,0
6KUwArIH35jzp51AjQDnDo,Cosa Non Va,60,66,0.766,0.388,7,-9.102,1,0.41,0.0931,0,0.109,0.332,144.486,166000,4,3,1,0,0,1268368,0,0,0,0
6KbuRyLcHAn7gbowgOAjkN,Glad You Exist,0,79,0.741,0.499,11,-8.035,1,0.0356,0.23,0,0.125,0.692,103.96,144760,4,1,1,0,0,0,0,0,2496007,0
6KddlPfPQ0L8MyffEpo63p,Water (feat. ZOHARA),69,62,0.567,0.738,0,-6.03,0,0.154,0.0129,7.27E-05,0.207,0.432,121.936,192838,4,2,2,4806,0,0,183119,0,0,0
6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B),80,81.5,0.827,0.731,4,-5.524,0,0.088,0.13,0,0.418,0.607,118.992,172833,4,2,1,0,0,0,0,0,18852369,0
6KigD0mlF4VGDYiSEzAyYw,Fight Back,78,78,0.716,0.946,1,-3.412,1,0.261,0.094,6.63E-05,0.0825,0.587,139.943,200571,4,1,1,1697981,0,0,0,0,0,0
6KkSBucDYC0zUMK7KMPscK,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": II. Adagio e piano - Presto e forte",0,44.5,0.136,0.0507,7,-26.491,0,0.0516,0.962,0.0966,0.186,0.0488,170.675,137493,3,4,1,1938142,0,0,0,0,0,0
6Knv6wdA0luoMUuuoYi2i1,My House,79,82,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,1,1,0,0,8358864,0,0,0,0
6KoUW39fKv15HcgeVFnUcJ,Colpevole,55,68,0.774,0.593,11,-6.034,0,0.085,0.249,0,0.192,0.108,131.097,155493,3,1,1,0,0,79011,0,0,0,0
